"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX5164575","data/fastq/SRX5164575_SRR8354033_1.fastq.gz","data/fastq/SRX5164575_SRR8354033_2.fastq.gz","SRR8354033","SRX5164575","SAMN10615876","SRS4173599","PRJNA510445","SRP173922","SRA824991","B522-M12","B522-M12","B522-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B522-M12","Illumina HiSeq 2000","ILLUMINA","1748284464","9507305","408170","human gut metagenome","B522-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","bceaf3afa5a1b5b69ca6242eb3def5f4;0dcba8e4f2d531ae33cb7db07ebe09ce","660398864;673936835","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8354033/SRR8354033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8354033/SRR8354033_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8354033/SRR8354033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8354033/SRR8354033_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8354033/SRR8354033_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8354033/SRR8354033_2.fastq.gz"
"SRX5164576","data/fastq/SRX5164576_SRR8354034_1.fastq.gz","data/fastq/SRX5164576_SRR8354034_2.fastq.gz","SRR8354034","SRX5164576","SAMN10615877","SRS4173600","PRJNA510445","SRP173922","SRA824991","B582-M12","B582-M12","B582-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B582-M12","Illumina HiSeq 2000","ILLUMINA","2506898845","13624412","408170","human gut metagenome","B582-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","7f35e311b4bc5f2e33b9dd09b3f3c6de;a996fdec3bf6bdbb35b241a4e3badc0a","955883762;989955154","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8354034/SRR8354034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8354034/SRR8354034_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8354034/SRR8354034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8354034/SRR8354034_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8354034/SRR8354034_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8354034/SRR8354034_2.fastq.gz"
"SRX5164577","data/fastq/SRX5164577_SRR8354035_1.fastq.gz","data/fastq/SRX5164577_SRR8354035_2.fastq.gz","SRR8354035","SRX5164577","SAMN10615878","SRS4173601","PRJNA510445","SRP173922","SRA824991","B421-M12","B421-M12","B421-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B421-M12","Illumina HiSeq 2000","ILLUMINA","1130093344","6117912","408170","human gut metagenome","B421-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","1eaeaf30ffaa887c4705bcf84fc88dfd;e0ab94eb67846d302d440aabc0ae56ea","427458841;432009659","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8354035/SRR8354035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8354035/SRR8354035_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8354035/SRR8354035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8354035/SRR8354035_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8354035/SRR8354035_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8354035/SRR8354035_2.fastq.gz"
"SRX5164578","data/fastq/SRX5164578_SRR8354036_1.fastq.gz","data/fastq/SRX5164578_SRR8354036_2.fastq.gz","SRR8354036","SRX5164578","SAMN10615879","SRS4173602","PRJNA510445","SRP173922","SRA824991","B576-M12","B576-M12","B576-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B576-M12","Illumina HiSeq 2000","ILLUMINA","2003232876","10879220","408170","human gut metagenome","B576-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","eb6a0f29fc7ed047bfb3eadf098aa928;a9b76a66db7605c446db4734b5745830","759483172;769033101","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8354036/SRR8354036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8354036/SRR8354036_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8354036/SRR8354036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8354036/SRR8354036_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8354036/SRR8354036_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8354036/SRR8354036_2.fastq.gz"
"SRX5164579","data/fastq/SRX5164579_SRR8354037_1.fastq.gz","data/fastq/SRX5164579_SRR8354037_2.fastq.gz","SRR8354037","SRX5164579","SAMN10615880","SRS4173603","PRJNA510445","SRP173922","SRA824991","B590-M12","B590-M12","B590-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B590-M12","Illumina HiSeq 2000","ILLUMINA","2855102353","15458030","408170","human gut metagenome","B590-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","7f307f5e7a83ce970e5eb4237f829383;172b54009555c8cbd887d56b1330caa5","1074950292;1089558511","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8354037/SRR8354037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8354037/SRR8354037_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8354037/SRR8354037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8354037/SRR8354037_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8354037/SRR8354037_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8354037/SRR8354037_2.fastq.gz"
"SRX5164580","data/fastq/SRX5164580_SRR8354038_1.fastq.gz","data/fastq/SRX5164580_SRR8354038_2.fastq.gz","SRR8354038","SRX5164580","SAMN10615881","SRS4173604","PRJNA510445","SRP173922","SRA824991","B559-M12","B559-M12","B559-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B559-M12","Illumina HiSeq 2000","ILLUMINA","3872756003","21045227","408170","human gut metagenome","B559-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","a79e9f5e230f669afdf61486e84b9ac4;66c7d9c58875ba161566dbb5ac375221","1455421929;1488122430","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8354038/SRR8354038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8354038/SRR8354038_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8354038/SRR8354038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8354038/SRR8354038_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8354038/SRR8354038_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8354038/SRR8354038_2.fastq.gz"
"SRX5164581","data/fastq/SRX5164581_SRR8354039_1.fastq.gz","data/fastq/SRX5164581_SRR8354039_2.fastq.gz","SRR8354039","SRX5164581","SAMN10615882","SRS4173605","PRJNA510445","SRP173922","SRA824991","B562-M12","B562-M12","B562-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B562-M12","Illumina HiSeq 2000","ILLUMINA","1877925682","10220819","408170","human gut metagenome","B562-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","e66e6f0defbd2c068e6294256abc14f4;c677bbecb19755da049efa843d178609","716457169;727828127","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8354039/SRR8354039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8354039/SRR8354039_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8354039/SRR8354039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8354039/SRR8354039_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8354039/SRR8354039_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8354039/SRR8354039_2.fastq.gz"
"SRX5164582","data/fastq/SRX5164582_SRR8354040_1.fastq.gz","data/fastq/SRX5164582_SRR8354040_2.fastq.gz","SRR8354040","SRX5164582","SAMN10615883","SRS4173606","PRJNA510445","SRP173922","SRA824991","B547-M12","B547-M12","B547-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B547-M12","Illumina HiSeq 2000","ILLUMINA","5276040162","28550831","408170","human gut metagenome","B547-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","f0f94e19d0aff7a07b30d8418c689ae1;9f33f4940d1f9b8ee308a2158db08623","1958214940;1965620588","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8354040/SRR8354040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8354040/SRR8354040_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8354040/SRR8354040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8354040/SRR8354040_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8354040/SRR8354040_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8354040/SRR8354040_2.fastq.gz"
"SRX5164583","data/fastq/SRX5164583_SRR8354041_1.fastq.gz","data/fastq/SRX5164583_SRR8354041_2.fastq.gz","SRR8354041","SRX5164583","SAMN10615884","SRS4173607","PRJNA510445","SRP173922","SRA824991","B620-M12","B620-M12","B620-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B620-M12","Illumina HiSeq 2000","ILLUMINA","1442051979","7839555","408170","human gut metagenome","B620-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","35a137e2013c4e538146b136d7f623b0;37b2ee7345b938537523e77e6bcacb31","547471081;556889135","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8354041/SRR8354041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8354041/SRR8354041_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8354041/SRR8354041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8354041/SRR8354041_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8354041/SRR8354041_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8354041/SRR8354041_2.fastq.gz"
"SRX5164584","data/fastq/SRX5164584_SRR8354042_1.fastq.gz","data/fastq/SRX5164584_SRR8354042_2.fastq.gz","SRR8354042","SRX5164584","SAMN10615885","SRS4173608","PRJNA510445","SRP173922","SRA824991","B644-M12","B644-M12","B644-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B644-M12","Illumina HiSeq 2000","ILLUMINA","6972921422","37761385","408170","human gut metagenome","B644-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","12c13a8bd30a6b104b7b1127e1d2d19a;67551d9abcf49060f17c1c23c18b4dfd","2559126615;2578817091","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8354042/SRR8354042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8354042/SRR8354042_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8354042/SRR8354042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8354042/SRR8354042_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8354042/SRR8354042_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8354042/SRR8354042_2.fastq.gz"
"SRX5164585","data/fastq/SRX5164585_SRR8354043_1.fastq.gz","data/fastq/SRX5164585_SRR8354043_2.fastq.gz","SRR8354043","SRX5164585","SAMN10615886","SRS4173609","PRJNA510445","SRP173922","SRA824991","B608-M12","B608-M12","B608-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B608-M12","Illumina HiSeq 2000","ILLUMINA","1634405394","8893799","408170","human gut metagenome","B608-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","b926dd9a6af9d36bb29fc987ecfc620e;36c3ea0b7468414c695ef974f4578166","617528018;628223537","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8354043/SRR8354043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8354043/SRR8354043_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8354043/SRR8354043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8354043/SRR8354043_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8354043/SRR8354043_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8354043/SRR8354043_2.fastq.gz"
"SRX5164586","data/fastq/SRX5164586_SRR8354044_1.fastq.gz","data/fastq/SRX5164586_SRR8354044_2.fastq.gz","SRR8354044","SRX5164586","SAMN10615887","SRS4173610","PRJNA510445","SRP173922","SRA824991","B453-M12","B453-M12","B453-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B453-M12","Illumina HiSeq 2000","ILLUMINA","1098608722","5987809","408170","human gut metagenome","B453-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","9c12692d100ba8841ad585e61f9db2b2;f758aec921ebfd06b7dbc050d3ea17f0","423176341;426687245","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8354044/SRR8354044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8354044/SRR8354044_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8354044/SRR8354044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8354044/SRR8354044_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8354044/SRR8354044_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8354044/SRR8354044_2.fastq.gz"
"SRX5164587","data/fastq/SRX5164587_SRR8354045_1.fastq.gz","data/fastq/SRX5164587_SRR8354045_2.fastq.gz","SRR8354045","SRX5164587","SAMN10615888","SRS4173611","PRJNA510445","SRP173922","SRA824991","B640-M12","B640-M12","B640-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B640-M12","Illumina HiSeq 2000","ILLUMINA","2717473112","14752609","408170","human gut metagenome","B640-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","0130c3c68a57ee35ae25d421c0caae80;73d3c593f81e409bd249fa14c82e038f","1022224077;1029657699","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8354045/SRR8354045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8354045/SRR8354045_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8354045/SRR8354045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8354045/SRR8354045_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8354045/SRR8354045_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8354045/SRR8354045_2.fastq.gz"
"SRX5164588","data/fastq/SRX5164588_SRR8354046_1.fastq.gz","data/fastq/SRX5164588_SRR8354046_2.fastq.gz","SRR8354046","SRX5164588","SAMN10615889","SRS4173612","PRJNA510445","SRP173922","SRA824991","B425-M12","B425-M12","B425-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B425-M12","Illumina HiSeq 2000","ILLUMINA","1703639147","9241163","408170","human gut metagenome","B425-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","bcf471e151fc7c96961abb4a455879d8;21e7a77a448c10bbd8f78293b497e6a9","649687774;653887006","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8354046/SRR8354046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8354046/SRR8354046_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8354046/SRR8354046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8354046/SRR8354046_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8354046/SRR8354046_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8354046/SRR8354046_2.fastq.gz"
"SRX5164589","data/fastq/SRX5164589_SRR8354047_1.fastq.gz","data/fastq/SRX5164589_SRR8354047_2.fastq.gz","SRR8354047","SRX5164589","SAMN10615890","SRS4173613","PRJNA510445","SRP173922","SRA824991","B440-M12","B440-M12","B440-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B440-M12","Illumina HiSeq 2000","ILLUMINA","1590018767","8639715","408170","human gut metagenome","B440-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","9840a535a295ebf107a248b240d52ae1;e55648faa3d254b40c3a035a35146f97","596450513;608666044","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8354047/SRR8354047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8354047/SRR8354047_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8354047/SRR8354047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8354047/SRR8354047_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8354047/SRR8354047_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8354047/SRR8354047_2.fastq.gz"
"SRX5164590","data/fastq/SRX5164590_SRR8354048_1.fastq.gz","data/fastq/SRX5164590_SRR8354048_2.fastq.gz","SRR8354048","SRX5164590","SAMN10615891","SRS4173614","PRJNA510445","SRP173922","SRA824991","B651-M12","B651-M12","B651-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B651-M12","Illumina HiSeq 2000","ILLUMINA","1331084463","7247384","408170","human gut metagenome","B651-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","392bed42fdd86cb3ee5e3d9dd43e6161;6875f10ca392c94df73678062c38308b","510637972;518933861","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8354048/SRR8354048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8354048/SRR8354048_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8354048/SRR8354048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8354048/SRR8354048_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8354048/SRR8354048_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8354048/SRR8354048_2.fastq.gz"
"SRX5164591","data/fastq/SRX5164591_SRR8354049_1.fastq.gz","data/fastq/SRX5164591_SRR8354049_2.fastq.gz","SRR8354049","SRX5164591","SAMN10615892","SRS4173615","PRJNA510445","SRP173922","SRA824991","B645-M12","B645-M12","B645-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B645-M12","Illumina HiSeq 2000","ILLUMINA","2264971328","12324421","408170","human gut metagenome","B645-M12","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","ee2956c5d06110958b7d2f8210a71a4b;64d23fea115a457d986590d850d3a3bc","856827208;884760344","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8354049/SRR8354049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8354049/SRR8354049_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8354049/SRR8354049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8354049/SRR8354049_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8354049/SRR8354049_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8354049/SRR8354049_2.fastq.gz"
"SRX5164592","data/fastq/SRX5164592_SRR8354050_1.fastq.gz","data/fastq/SRX5164592_SRR8354050_2.fastq.gz","SRR8354050","SRX5164592","SAMN10615893","SRS4173616","PRJNA510445","SRP173922","SRA824991","B103-M04","B103-M04","B103-M04","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B103-M04","Illumina HiSeq 2500","ILLUMINA","1668846077","9028238","408170","human gut metagenome","B103-M04","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","e24c8a5b7755ce694a6cbf6770ed266c;77f32536f2517b39c024efdcfe62bab7","649216401;655127530","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8354050/SRR8354050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8354050/SRR8354050_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8354050/SRR8354050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8354050/SRR8354050_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8354050/SRR8354050_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8354050/SRR8354050_2.fastq.gz"
"SRX5164593","data/fastq/SRX5164593_SRR8354051_1.fastq.gz","data/fastq/SRX5164593_SRR8354051_2.fastq.gz","SRR8354051","SRX5164593","SAMN10615894","SRS4173617","PRJNA510445","SRP173922","SRA824991","B836-M12","B836-M12","B836-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B836-M12","Illumina HiSeq 2500","ILLUMINA","1852217895","10016794","408170","human gut metagenome","B836-M12","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","23dac01dedc702d6ed9fcdd250671fa7;fbc58a11717b5e8b3e60aba5f7fb9d0b","720527447;743762765","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8354051/SRR8354051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8354051/SRR8354051_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8354051/SRR8354051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8354051/SRR8354051_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8354051/SRR8354051_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8354051/SRR8354051_2.fastq.gz"
"SRX5164594","data/fastq/SRX5164594_SRR8354052_1.fastq.gz","data/fastq/SRX5164594_SRR8354052_2.fastq.gz","SRR8354052","SRX5164594","SAMN10615895","SRS4173618","PRJNA510445","SRP173922","SRA824991","B069-M04","B069-M04","B069-M04","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B069-M04","Illumina HiSeq 2500","ILLUMINA","2123215375","11498300","408170","human gut metagenome","B069-M04","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","d6de04b67266c76bca6ef2a9ff670fe1;4054f6c01b80d4a66b80bb033f1ec2c2","833407303;836262184","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8354052/SRR8354052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8354052/SRR8354052_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8354052/SRR8354052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8354052/SRR8354052_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8354052/SRR8354052_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8354052/SRR8354052_2.fastq.gz"
