sample,run,group,short_reads_1,short_reads_2
3102749,3102749,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80520_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80520_R2.fastq.gz
3108879,3108879,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78653_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78653_R2.fastq.gz
3106061,3106061,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80578_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80578_R2.fastq.gz
3111936,3111936,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78586_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78586_R2.fastq.gz
3113589,3113589,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80422_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80422_R2.fastq.gz
3111933,3111933,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78587_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78587_R2.fastq.gz
3113593,3113593,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80450_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80450_R2.fastq.gz
3114977,3114977,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78654_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78654_R2.fastq.gz
3114973,3114973,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78655_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78655_R2.fastq.gz
3102509,3102509,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80145_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80145_R2.fastq.gz
3102762,3102762,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80154_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80154_R2.fastq.gz
3111984,3111984,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80081_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80081_R2.fastq.gz
3106130,3106130,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78997_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78997_R2.fastq.gz
3113381,3113381,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79002_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79002_R2.fastq.gz
3112066,3112066,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80369_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80369_R2.fastq.gz
3112069,3112069,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80285_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80285_R2.fastq.gz
3106117,3106117,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80602_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80602_R2.fastq.gz
3106119,3106119,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80590_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80590_R2.fastq.gz
3102795,3102795,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80528_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80528_R2.fastq.gz
3106118,3106118,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80596_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80596_R2.fastq.gz
3113495,3113495,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80414_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80414_R2.fastq.gz
3106020,3106020,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80552_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80552_R2.fastq.gz
3102726,3102726,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80496_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80496_R2.fastq.gz
3112013,3112013,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78533_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78533_R2.fastq.gz
3106123,3106123,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80620_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80620_R2.fastq.gz
3106120,3106120,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80614_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80614_R2.fastq.gz
3112008,3112008,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78534_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78534_R2.fastq.gz
3106134,3106134,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80584_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80584_R2.fastq.gz
3112173,3112173,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78833_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78833_R2.fastq.gz
3106297,3106297,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80567_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80567_R2.fastq.gz
3115000,3115000,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69225_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69225_R2.fastq.gz
3112374,3112374,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69174_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69174_R2.fastq.gz
3112377,3112377,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69173_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69173_R2.fastq.gz
3106286,3106286,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80545_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80545_R2.fastq.gz
3113898,3113898,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80437_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80437_R2.fastq.gz
3112246,3112246,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78835_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78835_R2.fastq.gz
3102613,3102613,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80083_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80083_R2.fastq.gz
3115309,3115309,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80125_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80125_R2.fastq.gz
3115307,3115307,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80096_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80096_R2.fastq.gz
3115305,3115305,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80088_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80088_R2.fastq.gz
3115312,3115312,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79034_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79034_R2.fastq.gz
3107242,3107242,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78991_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78991_R2.fastq.gz
3115310,3115310,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79033_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79033_R2.fastq.gz
3112312,3112312,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78955_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78955_R2.fastq.gz
3115311,3115311,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78942_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78942_R2.fastq.gz
3102620,3102620,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79051_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79051_R2.fastq.gz
3115048,3115048,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80128_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80128_R2.fastq.gz
3112487,3112487,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80144_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80144_R2.fastq.gz
3102957,3102957,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78961_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78961_R2.fastq.gz
3115315,3115315,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45071_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45071_R2.fastq.gz
3108601,3108601,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45072_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45072_R2.fastq.gz
3107373,3107373,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45079_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45079_R2.fastq.gz
3112367,3112367,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45080_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45080_R2.fastq.gz
3112363,3112363,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45081_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45081_R2.fastq.gz
3113765,3113765,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45082_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45082_R2.fastq.gz
3107376,3107376,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45083_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45083_R2.fastq.gz
3108598,3108598,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45084_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45084_R2.fastq.gz
3112365,3112365,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45085_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45085_R2.fastq.gz
3113767,3113767,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45086_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45086_R2.fastq.gz
3107336,3107336,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45249_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45249_R2.fastq.gz
3115087,3115087,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45250_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45250_R2.fastq.gz
3102986,3102986,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45264_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45264_R2.fastq.gz
3115267,3115267,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80155_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80155_R2.fastq.gz
3112331,3112331,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78976_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78976_R2.fastq.gz
3102634,3102634,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79052_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79052_R2.fastq.gz
3115067,3115067,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45055_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45055_R2.fastq.gz
3115068,3115068,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45056_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45056_R2.fastq.gz
3115070,3115070,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45057_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45057_R2.fastq.gz
3113834,3113834,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45058_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45058_R2.fastq.gz
3112358,3112358,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45059_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45059_R2.fastq.gz
3112359,3112359,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45060_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45060_R2.fastq.gz
3112360,3112360,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45061_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45061_R2.fastq.gz
3107345,3107345,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45062_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45062_R2.fastq.gz
3113831,3113831,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45063_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45063_R2.fastq.gz
3114234,3114234,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78879_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78879_R2.fastq.gz
3101143,3101143,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78673_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78673_R2.fastq.gz
3101146,3101146,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78674_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78674_R2.fastq.gz
3107228,3107228,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78680_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78680_R2.fastq.gz
3114231,3114231,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78878_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78878_R2.fastq.gz
3112509,3112509,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78773_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78773_R2.fastq.gz
3112072,3112072,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78536_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78536_R2.fastq.gz
3112959,3112959,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78687_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78687_R2.fastq.gz
3112075,3112075,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78535_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78535_R2.fastq.gz
3115725,3115725,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78927_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78927_R2.fastq.gz
3102680,3102680,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79053_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79053_R2.fastq.gz
3107489,3107489,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79008_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79008_R2.fastq.gz
3112430,3112430,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78977_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78977_R2.fastq.gz
3107341,3107341,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78874_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78874_R2.fastq.gz
3107337,3107337,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78873_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78873_R2.fastq.gz
3101254,3101254,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78675_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78675_R2.fastq.gz
3107340,3107340,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80447_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80447_R2.fastq.gz
3112524,3112524,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78774_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78774_R2.fastq.gz
3114332,3114332,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80328_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80328_R2.fastq.gz
3107415,3107415,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78820_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78820_R2.fastq.gz
3101281,3101281,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78840_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78840_R2.fastq.gz
3107418,3107418,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78819_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78819_R2.fastq.gz
3115695,3115695,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78489_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78489_R2.fastq.gz
3115702,3115702,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78490_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78490_R2.fastq.gz
3112528,3112528,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78488_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78488_R2.fastq.gz
3112531,3112531,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78822_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78822_R2.fastq.gz
3114329,3114329,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78821_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78821_R2.fastq.gz
3101236,3101236,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80593_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80593_R2.fastq.gz
3112545,3112545,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78615_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78615_R2.fastq.gz
3112548,3112548,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78692_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78692_R2.fastq.gz
3101221,3101221,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69187_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69187_R2.fastq.gz
3107277,3107277,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69227_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69227_R2.fastq.gz
3114005,3114005,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78898_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78898_R2.fastq.gz
3114003,3114003,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69206_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69206_R2.fastq.gz
3107543,3107543,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80105_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80105_R2.fastq.gz
3102675,3102675,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80156_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80156_R2.fastq.gz
3115681,3115681,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78945_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78945_R2.fastq.gz
3115670,3115670,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78944_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78944_R2.fastq.gz
3110236,3110236,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78804_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78804_R2.fastq.gz
3115375,3115375,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80424_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80424_R2.fastq.gz
