sample,run_accession,instrument_platform,fastq_1,fastq_2
3105892,3105892,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80446_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80446_R2.fastq.gz
3102672,3102672,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80535_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80535_R2.fastq.gz
3101027,3101027,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80530_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80530_R2.fastq.gz
3108887,3108887,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80318_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80318_R2.fastq.gz
3113510,3113510,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80302_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80302_R2.fastq.gz
3102752,3102752,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80512_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80512_R2.fastq.gz
3114882,3114882,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78522_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78522_R2.fastq.gz
3105955,3105955,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80454_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80454_R2.fastq.gz
3114880,3114880,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78523_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78523_R2.fastq.gz
3102749,3102749,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80520_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80520_R2.fastq.gz
3108879,3108879,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78653_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78653_R2.fastq.gz
3106061,3106061,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80578_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80578_R2.fastq.gz
3111936,3111936,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78586_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78586_R2.fastq.gz
3113589,3113589,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80422_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80422_R2.fastq.gz
3111933,3111933,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78587_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78587_R2.fastq.gz
3113593,3113593,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80450_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80450_R2.fastq.gz
3114977,3114977,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78654_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78654_R2.fastq.gz
3114973,3114973,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78655_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78655_R2.fastq.gz
3102509,3102509,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80145_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80145_R2.fastq.gz
3102762,3102762,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80154_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80154_R2.fastq.gz
3111984,3111984,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80081_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80081_R2.fastq.gz
3106130,3106130,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78997_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78997_R2.fastq.gz
3113381,3113381,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79002_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79002_R2.fastq.gz
3112066,3112066,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80369_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80369_R2.fastq.gz
3112069,3112069,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80285_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80285_R2.fastq.gz
3106117,3106117,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80602_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80602_R2.fastq.gz
3106119,3106119,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80590_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80590_R2.fastq.gz
3102795,3102795,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80528_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80528_R2.fastq.gz
3106118,3106118,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80596_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80596_R2.fastq.gz
3113495,3113495,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80414_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80414_R2.fastq.gz
3106020,3106020,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80552_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80552_R2.fastq.gz
3102726,3102726,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80496_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80496_R2.fastq.gz
3112013,3112013,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78533_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78533_R2.fastq.gz
3106123,3106123,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80620_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80620_R2.fastq.gz
3106120,3106120,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80614_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80614_R2.fastq.gz
3112008,3112008,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78534_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78534_R2.fastq.gz
3106134,3106134,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80584_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80584_R2.fastq.gz
3112173,3112173,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78833_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78833_R2.fastq.gz
3106297,3106297,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80567_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80567_R2.fastq.gz
3115000,3115000,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69225_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69225_R2.fastq.gz
3112374,3112374,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69174_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69174_R2.fastq.gz
3112377,3112377,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69173_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69173_R2.fastq.gz
3106286,3106286,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80545_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80545_R2.fastq.gz
3113898,3113898,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80437_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80437_R2.fastq.gz
3112246,3112246,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78835_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78835_R2.fastq.gz
3102613,3102613,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80083_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80083_R2.fastq.gz
3115309,3115309,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80125_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80125_R2.fastq.gz
3115307,3115307,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80096_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80096_R2.fastq.gz
3115305,3115305,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80088_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80088_R2.fastq.gz
3115312,3115312,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79034_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79034_R2.fastq.gz
3107242,3107242,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78991_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78991_R2.fastq.gz
3115310,3115310,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79033_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79033_R2.fastq.gz
3112312,3112312,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78955_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78955_R2.fastq.gz
3115311,3115311,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78942_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78942_R2.fastq.gz
3102620,3102620,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79051_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79051_R2.fastq.gz
3115048,3115048,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80128_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80128_R2.fastq.gz
3112487,3112487,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80144_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80144_R2.fastq.gz
3102957,3102957,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78961_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78961_R2.fastq.gz
3115315,3115315,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45071_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45071_R2.fastq.gz
3108601,3108601,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45072_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45072_R2.fastq.gz
3107373,3107373,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45079_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45079_R2.fastq.gz
3112367,3112367,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45080_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45080_R2.fastq.gz
3112363,3112363,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45081_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45081_R2.fastq.gz
3113765,3113765,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45082_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45082_R2.fastq.gz
3107376,3107376,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45083_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45083_R2.fastq.gz
3108598,3108598,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45084_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45084_R2.fastq.gz
3112365,3112365,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45085_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45085_R2.fastq.gz
3113767,3113767,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45086_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45086_R2.fastq.gz
3107336,3107336,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45249_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45249_R2.fastq.gz
3115087,3115087,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45250_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45250_R2.fastq.gz
3102986,3102986,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45264_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45264_R2.fastq.gz
3115267,3115267,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80155_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80155_R2.fastq.gz
3112331,3112331,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78976_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78976_R2.fastq.gz
3102634,3102634,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79052_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79052_R2.fastq.gz
3115067,3115067,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45055_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45055_R2.fastq.gz
3115068,3115068,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45056_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45056_R2.fastq.gz
3115070,3115070,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45057_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45057_R2.fastq.gz
3113834,3113834,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45058_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45058_R2.fastq.gz
3112358,3112358,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45059_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45059_R2.fastq.gz
3112359,3112359,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45060_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45060_R2.fastq.gz
3112360,3112360,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45061_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45061_R2.fastq.gz
3107345,3107345,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45062_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45062_R2.fastq.gz
3113831,3113831,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45063_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45063_R2.fastq.gz
3114234,3114234,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78879_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78879_R2.fastq.gz
3101143,3101143,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78673_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78673_R2.fastq.gz
3101146,3101146,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78674_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78674_R2.fastq.gz
3107228,3107228,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78680_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78680_R2.fastq.gz
3114231,3114231,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78878_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78878_R2.fastq.gz
3112509,3112509,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78773_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78773_R2.fastq.gz
3112072,3112072,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78536_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78536_R2.fastq.gz
3112959,3112959,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78687_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78687_R2.fastq.gz
3112075,3112075,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78535_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78535_R2.fastq.gz
3115725,3115725,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78927_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78927_R2.fastq.gz
3102680,3102680,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79053_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79053_R2.fastq.gz
3107489,3107489,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79008_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79008_R2.fastq.gz
3112430,3112430,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78977_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78977_R2.fastq.gz
3107341,3107341,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78874_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78874_R2.fastq.gz
3107337,3107337,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78873_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78873_R2.fastq.gz
3101254,3101254,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78675_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78675_R2.fastq.gz
3107340,3107340,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80447_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80447_R2.fastq.gz
3112524,3112524,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78774_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78774_R2.fastq.gz
3114332,3114332,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80328_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80328_R2.fastq.gz
3107415,3107415,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78820_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78820_R2.fastq.gz
3101281,3101281,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78840_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78840_R2.fastq.gz
3107418,3107418,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78819_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78819_R2.fastq.gz
3115695,3115695,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78489_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78489_R2.fastq.gz
3115702,3115702,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78490_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78490_R2.fastq.gz
3112528,3112528,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78488_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78488_R2.fastq.gz
3112531,3112531,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78822_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78822_R2.fastq.gz
3114329,3114329,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78821_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78821_R2.fastq.gz
3101236,3101236,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80593_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80593_R2.fastq.gz
3112545,3112545,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78615_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78615_R2.fastq.gz
